# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	J
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1818020	3015.8891	1880.7757	141.4366	2.1446	10.0169	0.2730	0.4009	0.4562	0.0604	1
1818040	3016.3262	1882.7870	141.4929	2.2354	10.0754	0.2782	0.4833	0.2342	-0.0489	1
1818060	3016.7833	1884.8059	141.5479	2.3560	10.0654	0.2711	0.6768	-0.2601	-0.0529	1
1818080	3017.2686	1886.8132	141.6013	2.5324	9.9408	0.2707	1.0360	-0.9267	0.0261	1
1818100	3017.7962	1888.7822	141.6561	2.7915	9.6712	0.2866	1.5383	-1.7797	0.1542	1
1818120	3018.3851	1890.6817	141.7159	3.1441	9.2670	0.3062	1.9969	-2.3783	0.1055	1
1818140	3019.0539	1892.4890	141.7786	3.5884	8.7844	0.2951	2.4480	-2.5393	-0.1477	1
1818160	3019.8205	1894.1955	141.8340	4.1207	8.2688	0.2178	2.8903	-2.5860	-0.6077	1
1818180	3020.7022	1895.7965	141.8657	4.7289	7.7092	0.0690	3.2543	-2.9340	-0.9688	1
1818200	3021.7120	1897.2791	141.8616	5.3738	7.0769	-0.1019	3.3159	-3.4338	-0.8977	1
1818220	3022.8517	1898.6272	141.8250	5.9901	6.3946	-0.2119	2.9554	-3.5145	-0.3144	1
1818240	3024.1081	1899.8370	141.7768	6.5198	5.7193	-0.2018	2.3680	-3.2586	0.4282	1
1818260	3025.4596	1900.9150	141.7442	6.9480	5.0596	-0.0751	1.8476	-3.2208	0.9352	1
1818280	3026.8873	1901.8608	141.7468	7.3069	4.3575	0.1214	1.6585	-3.6688	1.1000	1
