# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1819940	2994.8396	1903.4181	128.2000	-6.3126	7.2973	0.0000	-4.3507	-0.7180	-0.0000	1
1819960	2993.4912	1904.8635	128.2000	-7.0939	7.1667	0.0000	-3.5742	-0.6527	0.0000	1
1819980	2992.0020	1906.2848	128.2000	-7.6909	7.0830	0.0000	-2.4730	-0.2770	-0.0000	1
1820000	2990.4149	1907.6967	128.2000	-8.0588	7.0942	0.0000	-1.2320	0.3456	0.0001	1
1820020	2988.7785	1909.1225	128.2000	-8.1826	7.2260	0.0000	0.0261	0.9776	-0.0003	1
1820040	2987.1418	1910.5871	128.2000	-8.0802	7.4763	0.0000	1.0751	1.5695	0.0012	0
1820060	2985.5465	1912.1130	128.2000	-7.7956	7.8176	0.0000	1.8714	1.9344	-0.0044	1
1820080	2984.0236	1913.7141	128.2000	-7.3894	8.1977	0.0000	2.3142	1.9839	0.0164	1
1820100	2982.5907	1915.3921	128.2000	-6.9322	8.5505	0.0000	2.3718	1.6449	-0.0611	1
1820120	2981.2507	1917.1343	128.2000	-6.4959	8.8233	0.0319	2.1265	1.0885	0.2282	1
1820140	2979.9924	1918.9214	128.2128	-6.1549	9.0109	0.1899	1.3757	0.7174	1.0615	1
1820160	2978.7887	1920.7387	128.2760	-5.9462	9.1432	0.6687	0.5766	0.5805	3.0926	1
1820180	2977.6139	1922.5786	128.4802	-5.7778	9.2242	1.8173	0.6345	0.3593	7.7294	1
1820200	2976.4776	1924.4284	129.0029	-5.3872	9.1846	3.9396	2.6692	-0.5547	13.7464	1
1820220	2975.4590	1926.2525	130.0561	-4.4651	8.9280	6.8179	6.3450	-1.9797	16.8631	0
1820240	2974.6916	1927.9996	131.7300	-2.9147	8.4459	9.4393	9.6214	-3.0838	11.9226	1
1820260	2974.2931	1929.6309	133.8318	-0.9786	7.8646	10.4788	10.5224	-3.0518	-0.3909	0
1820280	2974.3001	1931.1454	135.9215	0.9318	7.3483	9.3649	9.0986	-2.2237	-12.1535	1
1820300	2974.6659	1932.5702	137.5777	2.5291	6.9585	6.8030	6.9025	-1.5138	-16.0340	1
1820320	2975.3117	1933.9288	138.6428	3.7755	6.6151	4.1220	5.3048	-1.6468	-12.3808	1
1820340	2976.1761	1935.2162	139.2265	4.7951	6.1733	2.2250	4.6518	-2.5770	-6.6379	0
1820360	2977.2298	1936.3981	139.5328	5.7166	5.5242	1.2219	4.4890	-3.8781	-2.6898	1
1820380	2978.4627	1937.4259	139.7153	6.5896	4.6451	0.7800	4.2820	-5.0259	-1.1644	0
1820400	2979.8656	1938.2562	139.8448	7.3966	3.5980	0.5824	3.8739	-5.6444	-0.6062	1
1820420	2981.4214	1938.8651	139.9482	8.0938	2.4897	0.4805	3.1508	-5.6006	-0.3135	1
1820440	2983.1031	1939.2520	140.0370	8.6527	1.4105	0.4097	2.4249	-5.2468	-0.3537	0
1820460	2984.8825	1939.4293	140.1121	9.0764	0.3961	0.3428	1.7821	-4.8666	-0.3004	1
1820480	2986.7337	1939.4105	140.1741	9.3795	-0.5659	0.2665	1.2348	-4.6979	-0.4319	1
1820500	2988.6343	1939.2029	140.2187	9.5717	-1.5070	0.1688	0.6798	-4.6513	-0.5660	1
1820520	2990.5624	1938.8077	140.2416	9.6587	-2.4629	0.0602	0.1771	-4.8510	-0.5693	0
1820540	2992.4978	1938.2178	140.2428	9.6492	-3.4645	-0.0341	-0.2972	-5.1464	-0.4086	1
1820560	2994.4220	1937.4219	140.2280	9.5560	-4.5224	-0.0951	-0.6542	-5.4581	-0.1990	1
1820580	2996.3201	1936.4088	140.2047	9.3882	-5.6193	-0.1228	-1.0110	-5.6004	-0.0556	0
1820600	2998.1773	1935.1742	140.1789	9.1378	-6.7025	-0.1273	-1.4444	-5.3721	0.0237	1
1820620	2999.9752	1933.7278	140.1538	8.7779	-7.6941	-0.1169	-2.0943	-4.6759	0.0843	0
1820640	3001.6885	1932.0966	140.1321	8.2792	-8.5249	-0.0958	-2.8851	-3.6520	0.1397	1
1820660	3003.2869	1930.3179	140.1155	7.6407	-9.1873	-0.0721	-3.5821	-2.8341	0.1216	1
