# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1817520	3013.6218	1826.7429	134.2260	4.2684	10.0312	-0.7343	-2.0475	1.5996	0.1630	0
1817540	3014.4347	1828.7811	134.0820	3.8909	10.3302	-0.7393	-1.7320	1.3920	-0.2188	1
1817560	3015.1782	1830.8749	133.9302	3.5698	10.5868	-0.7991	-1.4594	1.1838	-0.4570	0
1817580	3015.8627	1833.0158	133.7624	3.2946	10.7976	-0.8722	-1.2619	0.9209	-0.3688	1
1817600	3016.4960	1835.1940	133.5814	3.0468	10.9668	-0.9097	-1.1770	0.7307	-0.0399	1
1817620	3017.0814	1837.4025	133.3985	2.8041	11.1171	-0.8922	-1.2119	0.7123	0.2515	0
1817640	3017.6176	1839.6408	133.2245	2.5454	11.2796	-0.8361	-1.3592	0.8805	0.3569	1
1817660	3018.0996	1841.9144	133.0641	2.2639	11.4680	-0.7644	-1.4901	1.0546	0.3675	0
1817680	3018.5232	1844.2280	132.9187	1.9783	11.6543	-0.6829	-1.4314	0.9173	0.4263	1
1817700	3018.8909	1846.5761	132.7909	1.7225	11.7821	-0.5824	-1.1655	0.4345	0.5653	0
1817720	3019.2122	1848.9409	132.6857	1.5163	11.8134	-0.4572	-0.8755	-0.1441	0.7045	1
1817740	3019.4974	1851.3015	132.6080	1.3506	11.7586	-0.3160	-0.7377	-0.4918	0.7351	0
1817760	3019.7524	1853.6443	132.5593	1.2052	11.6625	-0.1731	-0.7098	-0.5438	0.7087	1
1817780	3019.9795	1855.9665	132.5388	1.0766	11.5668	-0.0379	-0.6087	-0.4432	0.6509	0
1817800	3020.1830	1858.2711	132.5442	0.9802	11.4892	0.0837	-0.3894	-0.3141	0.5791	1
1817820	3020.3716	1860.5621	132.5722	0.9339	11.4202	0.1827	-0.0803	-0.3274	0.4375	1
1817840	3020.5566	1862.8391	132.6172	0.9431	11.3332	0.2455	0.1775	-0.4871	0.2061	0
1817860	3020.7488	1865.0954	132.6704	1.0081	11.1961	0.2664	0.4558	-0.8368	-0.0258	1
1817880	3020.9598	1867.3176	132.7238	1.1374	10.9851	0.2617	0.8153	-1.2744	-0.0895	0
1817900	3021.2038	1869.4895	132.7751	1.3391	10.7023	0.2689	1.2227	-1.6176	0.0906	1
1817920	3021.4955	1871.5985	132.8313	1.5980	10.3840	0.3247	1.4574	-1.6736	0.4499	0
1817940	3021.8430	1873.6430	132.9050	1.8637	10.0880	0.4387	1.3172	-1.3692	0.7407	1
1817960	3022.2410	1875.6337	133.0068	2.0749	9.8573	0.5842	0.8470	-0.9254	0.7925	1
1817980	3022.6730	1877.5859	133.1387	2.2035	9.6857	0.7193	0.3923	-0.6973	0.6122	0
1818000	3023.1224	1879.5080	133.2945	2.2720	9.5265	0.8135	0.1990	-0.8090	0.3420	1
1818020	3023.5818	1881.3966	133.4641	2.3308	9.3348	0.8579	0.3106	-1.0942	0.0915	0
1818040	3024.0547	1883.2419	133.6376	2.4247	9.1003	0.8575	0.5837	-1.2901	-0.1175	1
1818060	3024.5517	1885.0367	133.8071	2.5817	8.8420	0.8267	0.9649	-1.3394	-0.2345	1
1818080	3025.0874	1886.7787	133.9683	2.8157	8.5824	0.7907	1.3682	-1.2603	-0.1805	0
1818100	3025.6779	1888.4696	134.1234	3.1298	8.3237	0.7789	1.7902	-1.2870	0.0333	1
1818120	3026.3393	1890.1082	134.2799	3.5140	8.0454	0.8073	2.0881	-1.4466	0.2626	0
1818140	3027.0835	1891.6878	134.4463	3.9490	7.7217	0.8712	2.2908	-1.7653	0.4036	1
1818160	3027.9189	1893.1968	134.6284	4.4185	7.3374	0.9580	2.4184	-2.0803	0.4739	0
1818180	3028.8509	1894.6228	134.8295	4.9132	6.8905	1.0605	2.5338	-2.3798	0.5566	1
1818200	3029.8842	1895.9530	135.0526	5.4283	6.3735	1.1730	2.6309	-2.7496	0.5941	0
1818220	3031.0222	1897.1722	135.2987	5.9548	5.7647	1.2807	2.6627	-3.2912	0.5184	1
1818240	3032.2661	1898.2589	135.5649	6.4776	5.0392	1.3655	2.5902	-3.9448	0.3479	0
1818260	3033.6132	1899.1879	135.8449	6.9824	4.1879	1.4142	2.4708	-4.5998	0.1606	1
1818280	3035.0590	1899.9341	136.1305	7.4607	3.2280	1.4103	2.3205	-5.0639	-0.1418	0
1818300	3036.5975	1900.4791	136.4090	7.9058	2.1940	1.3229	2.1543	-5.3305	-0.6731	1
1818320	3038.2214	1900.8117	136.6597	8.3024	1.1144	1.1252	1.8627	-5.4718	-1.3329	1
1818340	3039.9185	1900.9249	136.8591	8.6219	-0.0065	0.8359	1.3876	-5.6967	-1.6908	1
1818360	3041.6701	1900.8091	136.9941	8.8338	-1.1889	0.5235	0.7637	-6.0855	-1.5630	0
1818380	3043.4520	1900.4493	137.0685	8.9191	-2.4505	0.2580	0.0933	-6.5562	-1.1436	1
1818400	3045.2378	1899.8289	137.0973	8.8741	-3.7761	0.0724	-0.5523	-6.7905	-0.7029	1
1818420	3047.0016	1898.9389	137.0974	8.7000	-5.1186	-0.0360	-1.1701	-6.7205	-0.3439	1
1818440	3048.7178	1897.7814	137.0829	8.3850	-6.4299	-0.0884	-1.9285	-6.4385	-0.1265	1
1818460	3050.3556	1896.3669	137.0621	7.9028	-7.6820	-0.1167	-2.8549	-6.0906	-0.0864	1
1818480	3051.8789	1894.7087	137.0362	7.2335	-8.8670	-0.1593	-3.8447	-5.7593	-0.2909	0
1818500	3053.2490	1892.8201	136.9983	6.3828	-9.9812	-0.2415	-4.7266	-5.4105	-0.5471	1
1818520	3054.4320	1890.7162	136.9396	5.3850	-11.0093	-0.3552	-5.3350	-4.9171	-0.6523	1
1818540	3055.4030	1888.4164	136.8563	4.2887	-11.9254	-0.4682	-5.7103	-4.2868	-0.5343	0
1818560	3056.1475	1885.9460	136.7523	3.1429	-12.7054	-0.5505	-5.8245	-3.5380	-0.3023	1
1818580	3056.6602	1883.3343	136.6361	1.9910	-13.3351	-0.5945	-5.7402	-2.7602	-0.1005	1
1818600	3056.9439	1880.6120	136.5145	0.8584	-13.8132	-0.6203	-5.5811	-2.0045	-0.0934	0
1818620	3057.0036	1877.8090	136.3879	-0.2559	-14.1482	-0.6604	-5.5281	-1.3214	-0.2730	1
1818640	3056.8415	1874.9527	136.2503	-1.3656	-14.3554	-0.7327	-5.5664	-0.7103	-0.4766	0
1818660	3056.4573	1872.0668	136.0949	-2.4707	-14.4588	-0.8222	-5.5295	-0.2698	-0.4960	1
1818680	3055.8533	1869.1692	135.9214	-3.5462	-14.4871	-0.8876	-5.2976	0.0210	-0.2321	0
1818700	3055.0388	1866.2720	135.7398	-4.5542	-14.4598	-0.8898	-4.8308	0.2545	0.1931	1
1818720	3054.0316	1863.3853	135.5655	-5.4679	-14.3793	-0.8185	-4.3060	0.5312	0.5597	1
1818740	3052.8517	1860.5202	135.4124	-6.2853	-14.2371	-0.6945	-3.8433	0.8753	0.7454	0
