# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	11. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	H
# Flight type and number:	Free Flight 3
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1677060	3003.5734	1853.0275	113.6161	-0.9466	0.2888	0.1552	0.1104	-0.5158	0.0088	1
1677080	3003.3861	1853.0756	113.6474	-0.9140	0.1778	0.1578	0.2508	-0.6646	0.0019	0
1677100	3003.2078	1853.0987	113.6792	-0.8674	0.0621	0.1642	0.2462	-0.5634	0.0478	1
1677120	3003.0391	1853.1004	113.7131	-0.8218	-0.0189	0.1817	0.2026	-0.2884	0.1276	0
1677140	3002.8790	1853.0911	113.7519	-0.7746	-0.0422	0.2100	0.2398	0.0630	0.1716	1
1677160	3002.7293	1853.0835	113.7971	-0.7112	-0.0136	0.2413	0.3780	0.2908	0.1537	1
1677180	3002.5946	1853.0857	113.8484	-0.6244	0.0312	0.2698	0.5090	0.2402	0.1250	0
1677200	3002.4795	1853.0960	113.9050	-0.5232	0.0471	0.2979	0.5337	-0.0317	0.1415	1
1677220	3002.3853	1853.1045	113.9675	-0.4228	0.0055	0.3320	0.4832	-0.3795	0.1988	0
1677240	3002.3104	1853.0982	114.0378	-0.3311	-0.0976	0.3720	0.4290	-0.6783	0.2216	1
1677260	3002.2529	1853.0655	114.1163	-0.2469	-0.2468	0.4071	0.4086	-0.8650	0.1552	0
1677280	3002.2116	1852.9995	114.2007	-0.1692	-0.4132	0.4247	0.3801	-0.8556	0.0261	1
1677300	3002.1852	1852.9002	114.2862	-0.1038	-0.5663	0.4220	0.2902	-0.7050	-0.0737	1
1677320	3002.1701	1852.7730	114.3695	-0.0596	-0.6891	0.4097	0.1618	-0.5184	-0.0805	1
1677340	3002.1614	1852.6246	114.4501	-0.0423	-0.7802	0.4044	0.0110	-0.3935	0.0092	0
1677360	3002.1532	1852.4609	114.5312	-0.0513	-0.8362	0.4153	-0.1151	-0.2036	0.1095	1
1677380	3002.1408	1852.2901	114.6162	-0.0779	-0.8392	0.4379	-0.1796	0.1432	0.1419	0
1677400	3002.1221	1852.1252	114.7064	-0.1056	-0.7758	0.4592	-0.1320	0.5147	0.0924	1
1677420	3002.0986	1851.9798	114.7999	-0.1158	-0.6581	0.4664	0.0100	0.7218	-0.0086	0
1677440	3002.0757	1851.8620	114.8930	-0.0979	-0.5169	0.4533	0.1743	0.7352	-0.1237	1
1677460	3002.0595	1851.7730	114.9812	-0.0537	-0.3778	0.4203	0.2861	0.6727	-0.2189	0
1677480	3002.0543	1851.7108	115.0611	0.0073	-0.2538	0.3750	0.3393	0.5810	-0.2566	1
1677500	3002.0624	1851.6715	115.1312	0.0758	-0.1534	0.3297	0.3605	0.4400	-0.2189	0
1677520	3002.0846	1851.6495	115.1930	0.1414	-0.0865	0.2967	0.3216	0.2420	-0.1235	1
1677540	3002.1190	1851.6369	115.2499	0.1895	-0.0592	0.2836	0.1901	0.0264	-0.0093	0
1677560	3002.1604	1851.6258	115.3064	0.2035	-0.0693	0.2911	-0.0338	-0.1479	0.0950	1
1677580	3002.2004	1851.6092	115.3663	0.1747	-0.1038	0.3134	-0.2672	-0.2362	0.1490	0
1677600	3002.2303	1851.5842	115.4318	0.1118	-0.1409	0.3389	-0.4100	-0.1786	0.1277	1
1677620	3002.2451	1851.5529	115.5019	0.0427	-0.1567	0.3557	-0.3547	-0.0011	0.0497	0
1677640	3002.2473	1851.5215	115.5740	0.0088	-0.1403	0.3590	-0.0527	0.1830	-0.0265	1
1677660	3002.2486	1851.4968	115.6455	0.0461	-0.1007	0.3537	0.4131	0.2518	-0.0452	0
1677680	3002.2658	1851.4813	115.7155	0.1586	-0.0579	0.3493	0.7894	0.2030	-0.0122	1
1677700	3002.3120	1851.4736	115.7852	0.3034	-0.0266	0.3538	0.7906	0.1132	0.0507	1
1677720	3002.3871	1851.4706	115.8570	0.4107	-0.0098	0.3708	0.3730	0.0455	0.1216	0
1677740	3002.4763	1851.4697	115.9335	0.4325	-0.0028	0.3982	-0.1688	0.0151	0.1688	1
1677760	3002.5602	1851.4695	116.0163	0.3738	-0.0005	0.4273	-0.5018	0.0040	0.1472	1
1677780	3002.6258	1851.4695	116.1045	0.2756	0.0000	0.4444	-0.5451	-0.0034	0.0447	0
1677800	3002.6704	1851.4695	116.1941	0.1727	0.0009	0.4373	-0.4898	0.0094	-0.1066	1
1677820	3002.6949	1851.4699	116.2794	0.0729	0.0046	0.4018	-0.4957	0.0212	-0.2589	0
1677840	3002.6995	1851.4713	116.3548	-0.0261	0.0149	0.3442	-0.5143	0.0697	-0.3480	1
1677860	3002.6845	1851.4758	116.4171	-0.1134	0.0383	0.2816	-0.4019	0.1565	-0.3173	0
1677880	3002.6542	1851.4867	116.4675	-0.1672	0.0775	0.2353	-0.1603	0.2499	-0.1685	1
1677900	3002.6176	1851.5069	116.5112	-0.1755	0.1240	0.2164	0.0972	0.2519	-0.0031	0
1677920	3002.5840	1851.5362	116.5540	-0.1492	0.1577	0.2158	0.2179	0.1210	0.0439	1
1677940	3002.5579	1851.5700	116.5975	-0.1159	0.1618	0.2100	0.1665	-0.0871	-0.0718	1
1677960	3002.5376	1851.6010	116.6380	-0.1042	0.1405	0.1837	-0.0221	-0.1772	-0.2103	1
1677980	3002.5163	1851.6262	116.6710	-0.1293	0.1201	0.1460	-0.2375	-0.0754	-0.2111	0
1678000	3002.4859	1851.6490	116.6964	-0.1869	0.1244	0.1192	-0.3771	0.1213	-0.0816	1
1678020	3002.4415	1851.6759	116.7187	-0.2543	0.1527	0.1168	-0.3576	0.2088	0.0687	0
1678040	3002.3842	1851.7101	116.7432	-0.2980	0.1809	0.1345	-0.1358	0.1185	0.1322	1
1678060	3002.3223	1851.7483	116.7725	-0.2861	0.1877	0.1597	0.2203	-0.0651	0.1356	1
1678080	3002.2697	1851.7851	116.8070	-0.1959	0.1833	0.1828	0.6506	-0.0658	0.1065	0
1678100	3002.2439	1851.8216	116.8456	-0.0080	0.2132	0.1954	1.1969	0.2700	0.0441	1
1678120	3002.2665	1851.8704	116.8852	0.2905	0.3265	0.1829	1.8137	0.8419	-0.1366	1
1678140	3002.3602	1851.9522	116.9188	0.6765	0.5303	0.1297	2.2083	1.3010	-0.3914	0
1678160	3002.5371	1852.0825	116.9371	1.0549	0.7659	0.0346	1.8525	1.2445	-0.5978	1
1678180	3002.7821	1852.2586	116.9326	1.2781	0.9331	-0.0807	0.5876	0.5695	-0.6237	1
1678200	3003.0484	1852.4558	116.9048	1.2385	0.9566	-0.1790	-1.0187	-0.3402	-0.4165	1
1678220	3003.2775	1852.6412	116.8610	0.9546	0.8378	-0.2296	-2.0728	-0.9827	-0.0992	1
1678240	3003.4302	1852.7909	116.8129	0.5583	0.6471	-0.2264	-2.1673	-1.0803	0.1632	1
1678260	3003.5008	1852.9000	116.7705	0.2003	0.4683	-0.1853	-1.5602	-0.7857	0.2912	0
1678280	3003.5103	1852.9782	116.7388	-0.0326	0.3467	-0.1298	-0.7651	-0.4179	0.2949	1
1678300	3003.4878	1853.0387	116.7185	-0.1352	0.2817	-0.0783	-0.1846	-0.1965	0.2357	0
1678320	3003.4563	1853.0909	116.7075	-0.1436	0.2564	-0.0405	0.1564	-0.0461	0.1450	1
1678340	3003.4303	1853.1413	116.7023	-0.0888	0.2635	-0.0187	0.3981	0.1143	0.0698	0
1678360	3003.4208	1853.1963	116.7000	0.0251	0.3031	-0.0117	0.7055	0.2839	-0.0031	1
1678380	3003.4404	1853.2625	116.6977	0.2117	0.3723	-0.0176	1.1590	0.4258	-0.0574	0
1678400	3003.5054	1853.3453	116.6930	0.4645	0.4624	-0.0353	1.4720	0.4947	-0.1219	1
1678420	3003.6262	1853.4475	116.6835	0.7242	0.5602	-0.0621	1.3069	0.5148	-0.1607	0
1678440	3003.7951	1853.5693	116.6681	0.8927	0.6452	-0.0900	0.5319	0.3973	-0.1367	1
1678460	3003.9833	1853.7055	116.6475	0.8891	0.6821	-0.1099	-0.5588	0.0420	-0.0679	0
1678480	3004.1508	1853.8422	116.6242	0.7096	0.6346	-0.1189	-1.3890	-0.4973	-0.0123	1
1678500	3004.2671	1853.9594	116.6000	0.4351	0.4948	-0.1208	-1.5631	-0.9696	0.0005	0
1678520	3004.3248	1854.0401	116.5758	0.1768	0.3013	-0.1192	-1.1501	-1.0914	0.0101	1
1678540	3004.3378	1854.0799	116.5523	0.0082	0.1208	-0.1116	-0.5454	-0.8091	0.0587	0
1678560	3004.3281	1854.0884	116.5312	-0.0602	0.0046	-0.0958	-0.0722	-0.3592	0.1096	1
1678580	3004.3137	1854.0817	116.5140	-0.0613	-0.0412	-0.0780	0.1334	-0.0385	0.0923	0
1678600	3004.3036	1854.0719	116.5000	-0.0338	-0.0471	-0.0697	0.1741	0.0483	0.0020	1
1678620	3004.3002	1854.0629	116.4861	0.0021	-0.0504	-0.0764	0.1846	-0.0425	-0.0837	0
1678640	3004.3044	1854.0518	116.4695	0.0443	-0.0731	-0.0900	0.2250	-0.1880	-0.0821	1
1678660	3004.3179	1854.0336	116.4501	0.0979	-0.1147	-0.0956	0.3093	-0.2615	0.0091	0
1678680	3004.3436	1854.0059	116.4312	0.1635	-0.1570	-0.0844	0.3610	-0.2043	0.1116	1
1678700	3004.3833	1853.9709	116.4163	0.2337	-0.1775	-0.0604	0.3589	-0.0195	0.1505	0
1678720	3004.4370	1853.9349	116.4070	0.2983	-0.1679	-0.0347	0.3062	0.1480	0.1217	1
1678740	3004.5026	1853.9037	116.4025	0.3452	-0.1445	-0.0160	0.1869	0.1403	0.0684	0
1678760	3004.5751	1853.8771	116.4007	0.3613	-0.1346	-0.0061	-0.0058	-0.0179	0.0253	1
1678780	3004.6471	1853.8499	116.4000	0.3378	-0.1493	-0.0033	-0.2470	-0.1655	-0.0000	0
1678800	3004.7102	1853.8174	116.3993	0.2875	-0.1695	-0.0061	-0.3340	-0.1098	-0.0252	1
1678820	3004.7621	1853.7821	116.3975	0.2544	-0.1563	-0.0160	-0.1054	0.1862	-0.0685	0
